question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
9696,"Claim: Diana, Princess of Wales did not die in a car crash in Paris on August 31st, 1997.",REFUTES,REFUTES,1.0,1.0,1.0,4,0,5358,277,5635,self_reflection,success
1950,Claim: Sebastian Stan created a Critics' Choice Television Award.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4147,228,4375,self_reflection,success
342,Claim: Southpaw is a movie in the sports drama genre.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5092,162,5254,self_reflection,success
6116,Claim: Jennifer Lopez's The Remixes was the first in history to debut at number one on the Shazam Music Charts.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,12731,741,13472,self_reflection,success
6266,Claim: Damon Albarn had nothing to do with the album Everyday Robots.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5122,258,5380,self_reflection,success
6686,Claim: Lost is a French drama.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,5,0,6266,251,6517,self_reflection,success
4877,Claim: Annette Badland was in a BBC science fiction series for at least 4 seasons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,13141,779,13920,self_reflection,success
705,Claim: Rob Sheridan was born in 1976.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4378,121,4499,self_reflection,success
6245,Claim: Steve Wozniak designed homes.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,3,0,4140,213,4353,self_reflection,success
2278,Claim: Fabian Nicieza has written for over 10 different comic books.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,12792,850,13642,self_reflection,success
8642,Claim: The Mighty Ducks was only produced by Paramount Pictures.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3944,135,4079,self_reflection,success
644,Claim: Polar bears are dependent on international aid.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0.0,0.0,0.0,5,0,6639,363,7002,self_reflection,success
2850,Claim: Daggering is associated with dancehall music.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4079,151,4230,self_reflection,success
5903,Claim: The French Resistance committed acts of sabotage in Paris.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,12365,814,13179,self_reflection,success
150,Claim: Bermuda Triangle is in the western part of the Atlantic Ocean near Florida.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4137,158,4295,self_reflection,success
7976,Claim: Microbiologist research promotes information that leads to important policy decisions,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,9978,657,10635,self_reflection,success
867,Claim: Aerobic exercise is good for heart health.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,6677,298,6975,self_reflection,success
6248,Claim: The first inauguration of Bill Clinton took place in Vietnam.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4177,144,4321,self_reflection,success
8712,Claim: Bones was cancelled by Hart Hanson.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4007,145,4152,self_reflection,success
4260,Claim: Colin Kaepernick is a starter for the San Francisco 49ers.,REFUTES,SUPPORTS,0.0,0.0,0.0,3,0,4105,205,4310,self_reflection,success
4562,Claim: Shawn Carlson writes about science.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4023,112,4135,self_reflection,success
441,Claim: The Millers's cancellation was announced four minutes into its second season.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5458,240,5698,self_reflection,success
1019,Claim: Rachel Green was played by Janet Jackson.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4070,571,4641,self_reflection,success
4950,Claim: A Milli is a song by a jazz recording artist.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4055,138,4193,self_reflection,success
7521,Claim: The Armenian Genocide took place in the Ottoman Empire and the Republic of Turkey and is studied by historians.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4072,614,4686,self_reflection,success
4312,Claim: Terry Crews played professional football.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4157,104,4261,self_reflection,success
294,Claim: Steve Ditko studied at the Cartoonist and Illustrators School.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4066,135,4201,self_reflection,success
1613,Claim: Emma Watson is a car model.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4117,174,4291,self_reflection,success
5524,Claim: Christian Gottlob Neefe was an opera extinguisher.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,3971,158,4129,self_reflection,success
9836,Claim: Paramore is a classic rock band.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3986,215,4201,self_reflection,success
7088,Claim: Eva Green acted in America.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4144,642,4786,self_reflection,success
1413,Claim: Edmund H. North presented an Academy Award.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4075,237,4312,self_reflection,success
6656,Claim: Kesha has only ever eaten hot dogs competitively for a living.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4182,198,4380,self_reflection,success
9954,Claim: The San Diego Chargers is a team that Terry Crews played on.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,12046,504,12550,self_reflection,success
9131,Claim: French Indochina was in Northeast Asia.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,4,0,5331,186,5517,self_reflection,success
5917,Claim: 60 percent of the University of Mississippi's teachers come from Mississippi.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,5,0,6417,783,7200,self_reflection,success
6853,Claim: How to Train Your Dragon 2 used new filming software.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,7,0,11064,723,11787,self_reflection,success
7884,Claim: Middle-earth was invented by a British writer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,3819,150,3969,self_reflection,success
1068,Claim: Kelly Preston starred in Batman.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4129,136,4265,self_reflection,success
470,Claim: The Washington Wizards won a division title in 2017 against the Miami Heat.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,4,0,5574,305,5879,self_reflection,success
4007,Claim: Buffy Summers appears in a recorded work.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4069,163,4232,self_reflection,success
9761,Claim: Edmund H. North was a songwriter.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4079,246,4325,self_reflection,success
2114,Claim: Carlos Santana was in a rock band.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4068,105,4173,self_reflection,success
8199,Claim: The 1974 crime film The Sugarland Express is in the home DVD library of Steven Spielberg.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,3953,202,4155,self_reflection,success
3905,Claim: The second season of Shadowhunters had 20 episodes that are 22 minutes in length.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,11574,687,12261,self_reflection,success
4218,Claim: Osamu Tezuka has a mother.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,3,0,4350,250,4600,self_reflection,success
2019,Claim: The 14th Dalai Lama lives in Dubai.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4257,144,4401,self_reflection,success
7525,Claim: The Sterile Cuckoo was adapted from a novel written by an American novelist.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,7190,240,7430,self_reflection,success
3148,"Claim: In 1953, Lockheed Martin's current President was born.",NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,11873,641,12514,self_reflection,success
1924,"Claim: Camden, New Jersey is a capital city.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4187,267,4454,self_reflection,success
4921,Claim: Humphrey Bogart is a professional actor for films.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4039,178,4217,self_reflection,success
4410,Claim: Anne Rice was born in the 1960's.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5294,208,5502,self_reflection,success
2778,Claim: Sophia Bush was only in horror films.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3915,590,4505,self_reflection,success
7732,Claim: Baz Luhrmann's film Australia stars Hugh Jackman.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4123,136,4259,self_reflection,success
3121,Claim: Bessie Smith died.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4039,145,4184,self_reflection,success
8565,Claim: Kenneth Lonergan is Canadian.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4066,130,4196,self_reflection,success
5516,Claim: Wildfang was founded in 2010.,REFUTES,SUPPORTS,0.0,0.0,0.0,3,0,4149,167,4316,self_reflection,success
6857,Claim: Byron Howard was nominated for a Golden Globe.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,3,0,4033,607,4640,self_reflection,success
4508,Claim: Middle-earth is part of a collection.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,3835,216,4051,self_reflection,success
4025,Claim: Marvel vs. Capcom: Infinite is part of a series.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,3836,186,4022,self_reflection,success
6521,Claim: Caroline Kennedy served as Japanese Ambassador to the United States.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4062,194,4256,self_reflection,success
9396,Claim: Jamaica is the place where Island Records was founded.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4026,581,4607,self_reflection,success
7968,Claim: Tamerlan Tsarnaev has been to Allston.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,8947,397,9344,self_reflection,success
3,Claim: Anne Rice was born in New Jersey.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4025,120,4145,self_reflection,success
1495,Claim: Tamerlan Tsarnaev had a sister.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,8513,502,9015,self_reflection,success
7554,Claim: T2 Trainspotting is set in and around Aberdeen.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4100,171,4271,self_reflection,success
8074,Claim: Bret Easton Ellis wrote the screenplay for an erotic thriller-drama.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,13270,829,14099,self_reflection,success
2324,Claim: Fabian Nicieza only writes screenplays.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4031,148,4179,self_reflection,success
2406,Claim: Capsicum chinense is only a member of an animal family.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3927,180,4107,self_reflection,success
699,Claim: Liverpool was the town where The Beatles died.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,4,0,5095,219,5314,self_reflection,success
5805,Claim: Home for the Holidays stars someone who died on a holiday.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,11642,615,12257,self_reflection,success
9070,Claim: Starrcade was a professional wrestling event.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4111,99,4210,self_reflection,success
2168,Claim: Mary of Teck was never queen mother.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,12190,802,12992,self_reflection,success
4086,Claim: The 14th Dalai Lama resides in India.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4251,132,4383,self_reflection,success
8586,Claim: Instagram has Kendall Jenner on it.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,6,0,8162,599,8761,self_reflection,success
3675,Claim: Southpaw was written by Kurt Sutter.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5117,248,5365,self_reflection,success
7916,Claim: There was a grouping of French colonial territories called French Indochina.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4199,178,4377,self_reflection,success
7103,Claim: Nuuk is in Norway.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4102,162,4264,self_reflection,success
4079,Claim: Byron Howard co-directed the television show Tangled.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,3,0,4049,569,4618,self_reflection,success
1857,Claim: A Milli is a song by Lil Wayne.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4031,167,4198,self_reflection,success
3351,Claim: Microbiologist research challenges information found in pathology.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,4,0,5097,312,5409,self_reflection,success
9800,Claim: Franchising is regulated in the United Kingdom.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,11744,817,12561,self_reflection,success
2693,Claim: Melancholia has Kiefer Sutherland in a starring role.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5323,215,5538,self_reflection,success
2119,Claim: Jack Falahee's middle name is Bryan.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,3,0,4340,430,4770,self_reflection,success
44,Claim: Noah Cyrus is a younger sister of Macy Grey.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,8917,380,9297,self_reflection,success
4452,Claim: Lithuania is where Lithuanians come from.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4131,119,4250,self_reflection,success
9903,Claim: Scotty Moore was a software engineer.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4105,105,4210,self_reflection,success
2548,Claim: Edison Machine Works was barely set up to produce dynamos.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4255,330,4585,self_reflection,success
8675,Claim: Jenna Jameson worked as a doctor.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4117,149,4266,self_reflection,success
7355,"Claim: Otto I, Holy Roman Emperor ended the Bulgarian invasions.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4161,204,4365,self_reflection,success
4326,Claim: Paul Nicholls played Joe Wicks on EastEnders.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5089,164,5253,self_reflection,success
3691,Claim: Tom DeLonge formed a cult.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4027,573,4600,self_reflection,success
3568,Claim: Regina King has received a Supreme Court nomination.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4103,199,4302,self_reflection,success
762,Claim: Nuuk is a seat of government.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4092,141,4233,self_reflection,success
2492,Claim: The Hanford Site contributes to the LIGO Hanford Observatory.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,4,0,5654,333,5987,self_reflection,success
9445,Claim: Shadowhunters did not premiere in 2016.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5190,195,5385,self_reflection,success
7187,Claim: Penélope Cruz refused to model for Mango.,NOT ENOUGH INFORMATION,REFUTES,0.0,0.0,0.0,6,0,8566,434,9000,self_reflection,success
8129,Claim: Nestor Carbonell rejected all offers to star in any television show.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4131,230,4361,self_reflection,success
6454,Claim: The Bloods is narrowly known for its rivalry with the Crips.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3961,242,4203,self_reflection,success
6886,Claim: The Cincinnati Kid was directed by Norman Jewison in 1960.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4086,182,4268,self_reflection,success
1023,Claim: Manmohan Singh was a prime minister after the first Prime Minister of India.,SUPPORTS,REFUTES,0.0,0.0,0.0,5,0,7317,333,7650,self_reflection,success
9981,Claim: Folklore includes bears.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4049,227,4276,self_reflection,success
8921,Claim: Scotty Moore was a recording engineer for Sony.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4144,558,4702,self_reflection,success
7674,"Claim: Kellyanne Conway did not reference the ""Bowling Green massacre"" which never occurred.",REFUTES,REFUTES,1.0,1.0,1.0,4,0,5305,193,5498,self_reflection,success
2073,Claim: Marvel vs. Capcom: Infinite retains the series' traditional character assists.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,11507,759,12266,self_reflection,success
6466,Claim: Jack Falahee was born in February and he is unknown.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4391,198,4589,self_reflection,success
6455,Claim: Thomas Jefferson worked with James Madison.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,8608,320,8928,self_reflection,success
8956,Claim: DNA is an album.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,3,0,4056,605,4661,self_reflection,success
3445,Claim: WGBH-TV is a station on TV.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4548,165,4713,self_reflection,success
380,Claim: Ed Wood is a politician.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4293,120,4413,self_reflection,success
3018,Claim: Derek Hough starred in a King-Lear-inspired film.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4164,205,4369,self_reflection,success
5620,Claim: The Dark Tower has remained unadapted to film.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,4,0,5375,612,5987,self_reflection,success
9889,Claim: Jeong Hyeong-don is Asian.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4062,127,4189,self_reflection,success
5798,Claim: Duane Chapman is a current bail bondsman.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4279,122,4401,self_reflection,success
6458,Claim: Marcus Bentley is incapable of being a voice-over artist.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3976,164,4140,self_reflection,success
9581,Claim: Stripes featured an Italian in a role.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,12910,498,13408,self_reflection,success
4608,"Claim: Neil Diamond was not born on January 24th, 1941.",REFUTES,REFUTES,1.0,1.0,1.0,4,0,5304,218,5522,self_reflection,success
225,Claim: The NAACP Image Award for Outstanding Supporting Actor in a Drama Series was last given in 1995.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,3947,193,4140,self_reflection,success
3655,Claim: Mud has Tom Cruise in its cast.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,11847,642,12489,self_reflection,success
3831,Claim: New Orleans Pelicans compete the southwest Division of the NBA.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,3988,584,4572,self_reflection,success
1205,Claim: The Quran is a text central to a religion's belief system.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4116,131,4247,self_reflection,success
5373,Claim: Soul Food was released by spirits.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,7,0,9289,718,10007,self_reflection,success
2350,Claim: Finding Dory was directed.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5122,166,5288,self_reflection,success
5728,Claim: Sandra Bullock was a director.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4063,171,4234,self_reflection,success
1994,Claim: There are zero Polynesian languages.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4096,121,4217,self_reflection,success
7409,Claim: The script for In a Lonely Place is based on a mystery novel from 1947.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,3942,171,4113,self_reflection,success
2657,Claim: Saxony is the tenth largest Irish state.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4019,114,4133,self_reflection,success
8960,Claim: The New York Knicks are in the Eastern Conference.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,5164,208,5372,self_reflection,success
8632,Claim: Princess Mononoke is a film.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4222,136,4358,self_reflection,success
1789,Claim: Vedam is a 2010 Indian soccer MVP.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5113,200,5313,self_reflection,success
8370,Claim: Match Point is a brand of radios.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4051,589,4640,self_reflection,success
9965,Claim: Regina King is a crew member of The Leftovers.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,5,0,7834,372,8206,self_reflection,success
1065,Claim: The Others (2001 film) won Best Screenplay.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,13224,1164,14388,self_reflection,success
81,Claim: Island Records is a music school.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4035,155,4190,self_reflection,success
3581,Claim: Jennifer Lopez made a wood shed.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,4070,185,4255,self_reflection,success
4226,Claim: Mickey Rourke only appears in a films he writes alone.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,12471,884,13355,self_reflection,success
9322,Claim: All speakers of the Chagatai language lived in France.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,4193,146,4339,self_reflection,success
8303,Claim: The principal photography of The Disaster Artist (film) is incapable of starting.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,5289,300,5589,self_reflection,success
6932,Claim: Dakota Fanning was involved with a film called Superman.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,3,0,4173,574,4747,self_reflection,success
9498,Claim: Recovery is an Eminem album.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,4910,157,5067,self_reflection,success
5381,Claim: Kenneth Branagh stars in The Road to El Dorado.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,4083,116,4199,self_reflection,success
